start	end	text
3593000	3596000	proto jsme řekli, že místo 50 tisíc záváme 100 tisíc.
3596000	3599000	V týpadě se naplní dohody, které byly uzavřeny mezi námi,
3599000	3602000	tak vlastně vůbec nebráníme se tomu tu dotaci,
3602000	3605000	nebo ten dar následně navýšit.
3605000	3608000	Je to teďka čistě o tom, bavíme se o vyřazené technice,
3608000	3610000	kterou jste tady s nás zmínil.
3610000	3615000	Prostě víceméně my to akceptujeme,
3615000	3619000	jejich změnu postoje, ale v tu danou chvíli,
3619000	3623000	jako pokud se argumentuje historicky něčím
3623000	3626000	a je nějaká dohoda, že potom nějaká technika
3626000	3632000	bude darována nebo bude poskytnuta městu z línu,
3632000	3636000	a my na základě toho poskytneme nějaké finanční prostředky v minulosti
3636000	3640000	a následně se to tak nestane, tak v tu danou chvíli si myslím,
3640000	3645000	že je naprosto adekvátní to, abychom nebyli tak vstřícní
3645000	3647000	ve chvíli, kdy do jakákoliv žádost,
3647000	3650000	a ve chvíli, kdy se tyto věci, ty historické naplní,
3650000	3652000	tak určitě za sebe já počítám s tím,
3652000	3655000	že tady ten dar navýšíme.
3655000	3657000	To asi je na dovýsvětlení.
3657000	3661000	Není to teďka vůbec o tom, že bychom jakkoliv si podceňovali
3661000	3665000	jakoukoliv práci a podobně, ale prostě nastala změna postoje
3665000	3669000	u hasičů a v tu danou chvíli
3669000	3673000	když se něčem dohodneme, tak to má platit.
3673000	3675000	To je za nás.
3675000	3677000	A hlavně jsme se taky bavili, že je potřeba říct,
3677000	3680000	že na základ těch dohod jsme ty finance dávali vyšší,
3680000	3683000	než bývalo zvykem, než bylo to půl milionu.
3683000	3687000	A proto prostě říkáme, že když to neplatí,
3687000	3690000	tak ve výsledku my tohle zdáváme teďka 100 tisíc
3690000	3693000	a pokud se ty dohody naplní, tak prostě samozřejmě počítám,
3693000	3697000	bo já zase počítám s tím, že se budeme bavit o částce,
3697000	3699000	abychom dorovnali například těch 500 tisíc,
3699000	3701000	nebo možná se budeme bavit zase o něčem dalším.
3701000	3704000	Není to teďka otázka toho, že my bychom stropovali,
3704000	3707000	je tady nějaký zvyk 500 tisíc,
3707000	3709000	ten zvyk jsme několikrát porušili tím,
3709000	3711000	že jsme ho navýšili, tu částku,
3711000	3715000	ale kam ty věci musí platit.
3715000	3717000	To je za nás ten důvod,
3717000	3719000	že tam nyní 100 tisíc.
3719000	3721000	Celá otrpení.
3721000	3725000	Poprosím ještě, Jelomitáče, jste reagovat?
3725000	3728000	Ano, děkuji, pane primátor, jenom dovětek.
3728000	3731000	Já jsem tuto odpověď očekával.
3731000	3734000	Mohu vás v tomto i chápat,
3734000	3737000	ale nemyslím si, že zrovna občan chtěl slyšet to,
3737000	3741000	že něco handlujeme s hlasickým záchranným zborem a městem.
3741000	3745000	Já jsem ty důvody slyšel a nechtěl jsem je zveřejňovat,
3745000	3750000	protože si myslím, že je to věcí vás členů rady a druhé strany.
3750000	3752000	Ale pořád se na to prostě dívám
3752000	3754000	z nějakého dlouhodobějšího hlediska,
3754000	3756000	nějaké continuity toho,
3756000	3758000	že tady ta spolupráce nějak byla nastavená
3758000	3761000	a také té reality toho,
3761000	3764000	že oni nepřichází s něčím, co by jim leželo ve skladu
3764000	3766000	nebo neměli třeba využité.
3766000	3768000	Tam bych měl sám s tím problém.
3768000	3773000	Proto mi ta faktická stránka toho daleko sáhle přesahuje.
3773000	3776000	To, co může třeba probíhat krátkodobě v rámci toho,
3776000	3778000	jak vy říkáte, nedodržení dohod.
3778000	3781000	Podle mě je to zase jenom o nějaké komunikaci a jednání,
3781000	3785000	ale narušovat tím nějakou kontinuitu a vztahy,
3785000	3787000	které tady dlouhodobě byly budované
3787000	3789000	a samozřejmě dál musí pokračovat,
3789000	3792000	já považuji opravdu za nevhodné.
3792000	3796000	Proto mi dovolte podat protinávrh k tomuto bodu návrhové komisy.
3796000	3799000	Děkuju.
3799000	3804000	Děkuji, prosím náměstka, pana Volfa.
3804000	3806000	Dobré, dopoledne taky ode mě.
3806000	3810000	Pane kolego, já na vás budu reagovat, než utečete.
3810000	3815000	My jsme v podstatě loni tady schválili dar pro HZS
3815000	3818000	v nějaké částce přes 1 300 000,
3818000	3824000	což si myslím, že převyšuje ty pravidelné 500 000 přislíbené dary,
3824000	3826000	které dáváme každý rok.
3826000	3830000	A tenhle dar měl být v podstatě využit
3830000	3832000	na nákup vyproštěvacího zařízení.
3832000	3836000	Samo město Zlín zřizuje 12 dobrovolných jednotek hasičů
3836000	3840000	a 13. profesionální jednotku našich hasičů města Zlína.
3840000	3845000	V podstatě technika je zastaralá a musíme ji obnovovat.
3845000	3850000	A neděláme to tak, jak to tady možná trošku zaznělo,
3850000	3852000	že je to něco za něco.
3852000	3854000	Je to nějaká vzájemná výpomoc.
3854000	3857000	My jim pomůžeme nakoupit to, co oni na co třeba nemají rozpočet.
3857000	3859000	Oni nám zase pomůžou v něčem jiném.
3859000	3863000	A pokud naše jednotky nejsou dostatečně vybavené,
3863000	3866000	sami potřebujeme vyměnit vyproštěvací zařízení,
3866000	3868000	které má, já nevím, 20-30 let.
3868000	3872000	Cisterny teďka máme dvě na servisu.
3872000	3874000	Každá bude stát 100 000 servis.
3874000	3877000	Tak v podstatě ty peníze, pokud mají jít do nějaké bezpečnosti,
3877000	3879000	tak je první potřeba si vybavit vlastní jednotky.
3879000	3881000	Dovybavit.
3881000	3883000	A potom můžeme ty dary rozdávat.
3883000	3885000	Takže já to beru tak.
3885000	3887000	Ten návrh samozřejmě na radě byl 500 000.
3887000	3891000	Jak říkal pan primátor, byly návrhy, ať nedáváme ani korunu.
3891000	3894000	Tak jsem rád aspoň za těch 100 000.
3894000	3897000	Ale naprosto souhlasím s tým, jak rada rozhodla,
3897000	3902000	protože máme vlastní povinnosti vůči našim členům jednotek,
3902000	3904000	vůči našim asičům.
3904000	3906000	A ty bychom měli splnit a potom můžeme rozdávat dál.
3906000	3910000	A myslím si, že ty částky, co tady zazněly,
3910000	3913000	v minulém roce to bylo přes 1 300 000,
3913000	3915000	před loni to bylo 800 000,
3915000	3917000	před tým 500, před tým zase 700.
3917000	3920000	Takže ty částky nejsou úplně nejmenší.
3920000	3921000	A vy jste mluvil o Holešovu.
3921000	3925000	Největší města ve Zlínském kraji nedávají víc než 250 000 Kč.
3925000	3928000	Takže když bych to řekl fakt špatně,
3928000	3932000	tak máme skoro předplaceno to, co jsme HZS dali za poslední roky.
3932000	3934000	A já věřím, že se to podaří zase navázat,
3934000	3936000	že ta spoluprace bude pokračovat,
3936000	3939000	ale je potřeba, aby byla maličko zájemná.
3939000	3941000	Takže děkuju.
3941000	3943000	Dobrá, moc krát děkuji za to do vysvětlení.
3943000	3945000	A poprosím pane Juráše.
3945000	3947000	Děkuju za slovo, pane primátore.
3947000	3949000	Já vůbec nepochybuji o upřímném zájemu
3949000	3952000	pana kolegy Mitáčky a o vybavenosti
3952000	3954000	složek integrovaného záchranného systému.
3954000	3956000	A naopak to ocenuju.
3956000	3958000	Poprosil bych ho však, aby nám vysvětlil,
3958000	3960000	proč v pondělí na krajském zastupitelstvu,
3960000	3964000	kdy o podobnou vybavenost žádala policie České republiky.
3964000	3967000	Naopak vystoupil s podnětem, že to je záležitost státu,
3967000	3971000	ministerstva vnitra, které má vybavovat tenhle záchranný sbor.
3971000	3975000	A tady u hasičů říká, že to je záležitost kraje.
3975000	3978000	Druhou věc, kterou bych poprosil vysvětlit,
3978000	3980000	a to jenom jako fakt v dobrém,
3980000	3982000	já nemyslím to nějak ofenzivně,
3982000	3984000	v předchozím bodu bylo vyčítáno,
3984000	3986000	že hospodaříme s deficitem.
3986000	3989000	A teď se tady vlastně přikláníme k nějakému nákladu,
3989000	3991000	které se rada snaží jenom manévrovat
3991000	3993000	z pohledu toho, co udělal předtím,
3993000	3996000	tak jenom jestli byste mi to vysvětlili, děkuji moc.
3998000	4001000	Pohorsím teda o reakce pana Mitáčka.
4001000	4005000	Děkuji. Byl jste přítomen, vím o tom,
4005000	4007000	viděli jsme se tam a slyšeli.
4007000	4010000	Naopak ta moje reakce byla přesně opačená,
4010000	4013000	že v minulých letech policie přicházela s věcmi,
4013000	4016000	které mohly běžně fasovat ve svých skladech.
4016000	4018000	A právě tam z mé strany bylo poděkován,
4018000	4022000	že konečně minulý rok i letos přišly s materiálem a věcmi,
4022000	4024000	které nemohou běžně nafasovat
4024000	4027000	a běžně ministerstvo vnitra nepodporuje.
4027000	4031000	Naopak se tím otvírá ten prostor pro místní zprávu,
4031000	4034000	krajskou zprávu a pro peníze z našeho regionu,
4034000	4036000	protože je to podpora přímočinností,
4036000	4038000	které trápí tady regionální policii.
4038000	4041000	Takže ta moje poznámka byla přesně tímto směrem.
4041000	4043000	Děkuju.
4045000	4048000	A ještě bylo něco k financím?
4052000	4056000	Co se týká těch financí, tak mně to právě nejde dohromady s tím,
4056000	4059000	že na jedné straně vydáváme ty peníze třeba na propagaci videa,
4059000	4061000	které si myslím, že kdyby tady radní vzali svůj mobil,
4061000	4065000	natočili se tam, udělali toho Rios a zveřeněli to za položku nula,
4065000	4067000	tak my na to vydakládáme skoro milion korun.
4067000	4070000	Tak to mi právě přišlo ve vztahu k tomu,
4070000	4073000	jak mohou denně používat naši kolegové hasiči
4073000	4076000	při vyproštěvání našich spoluobčanů.
4076000	4078000	Trošku fakt nefér.
4078000	4081000	To bylo to porovnání s těmi financemi. Děkuju.
4084000	4085000	Já vás jenom poprosím,
4085000	4087000	vy jste tady dvakrát zvěděli nějaké videa za milion,
4087000	4089000	mohl byste mi říct, že to v těch materiálech vidíte.
4089000	4092000	Já si přiznám, že na Raděc teda řešíme všechno možné
4092000	4094000	a v poslední videa, co jsme neřešili,
4094000	4097000	tak jedno video bylo v hodnotě necelých deset tisíc korun.
4097000	4100000	Takže já jenom teda, když teda opakovaně zazdívám
4100000	4102000	na veřejném zastupitelstvu tvrzení,
4102000	4106000	že rada města Zína si objednává jako videa za milion korun,
4106000	4109000	tak bych byl rád teda, kde jste k této informaci přišel,
4109000	4111000	protože já i těch materiálek nevidím, co přiznám.
4115000	4122000	Tak děkuju. Rozpočtové opatření schválená Radou.
4122000	4130000	A je to strana, Katka mi říká 467, tabulka 2.
4130000	4133000	Já taky, než tam nalistuju, tady toho materiálu je hodně.
4133000	4139000	A je tam 700 tisíc na skatepark a 250 na dostavba radnice.
4141000	4147000	Je tam videa a propagace publicita a tyto materiály, tyto věci.
4150000	4155000	Já vás poprosím, na stránce 467 je jenom tabulka
4155000	4158000	a rozpočtová opatření jako pomlčka,
4158000	4162000	jste dvouřádková tabulka, tam to určitě na této stránce to není.
4162000	4178000	Důfám, že máme aktualizovaný program.
4178000	4184000	Já bych jenom chtěla říct, že když se aktualizuje program
4184000	4187000	a vy si uděláte do předešlého programu poznámky
4187000	4189000	a stáhnete si ho, tak ty poznámky zmizí.
4189000	4191000	Takže prosím vás, stáhněte si program z předevčerejška,
4191000	4195000	který přišel a tam to najdete na straně 467.
4195000	4199000	Nemoc se omlouvám, nevím, jak můžu pomoct, je to tabulka číslo 2
4199000	4208000	a je to rozpočtové opatření, které 0248, jako těžko se v tom fakt hledá ta poznámka.
4208000	4215000	Já už potom neaktualizuju, protože já už ztratím své poznámky.
4215000	4220000	Je to navědomí.
4220000	4223000	Můžu přijít se svým počítačem ukázat to.
4233000	4236000	Jo, my to prověříme, protože v současné době, co vykazuje pan Témní,
4236000	4239000	tak rozuměli jsme v milionových částkách, to za prvé,
4239000	4244000	ale prakticky říkám, to je čistě o tom, že samozřejmě v rámci města Zína
4244000	4249000	zhospodaříme adekvátně a není to o tom, že bychom se objednávali videa za milion.
4249000	4254000	Takže já bych jako chápu, že jsme v nějakém období, ale asi...
4254000	4258000	Ještě, jestli můžu, tak v novějším materiálu už je to lépe vyspecifikované.
4258000	4261000	V tom předešlém materiálu je napsané, že se jedná o přesun finančních
4261000	4265000	prostředků dle charakterych výdajů z investis do provozu v rámci akce
4265000	4273000	modernizace z K-Partku Bartoška na uhradu publicity. Akce 700 000. Publicita.
4273000	4277000	To ano, ale to je něco jiného, to není svou žádná videa.
4277000	4282000	Ale tak to čteme my, jo? To jsme se na to chtěli zeptat, proto tady kolega...
4282000	4286000	To nemá s žádnými videí nic společného, takže si to je tistá doměnka,
4286000	4290000	takže já bych potřeba přištěkně si to řekneme, jak tady věci jsou.
4290000	4297000	Ale prakticky tomu tak není, takže já jsem to chtěl si říct právě,
4297000	4299000	jestli jste k tomu přišli, že jsem to opakovaně tady říká. Děkuju.
4299000	4305000	Prosím ještě, jestli ten pan náměstek mě nechala něco říct tomu.
4305000	4312000	Pane primátore, já bych navázal na to, co říkal pan Juráš, ale to říká přesně o tomto.
4312000	4321000	Profesionální hasiči je státní zpráva. My můžeme podpořit a podporujeme v té výši,
4321000	4327000	když to řekneme, a teď se vrátím znovu o tom trendu, o kterém mluvil pan kolega Wolf.
4327000	4334000	500 tisíc tam dáváme, dáváme, přišli, že potřebují člun, aby ho koupili,
4334000	4339000	takže jsme tam dali 1,3, čili když to vypočítáte za poslední čtyři roky,
4339000	4344000	tak se dostanete do toho očekávaného jakési do té zvyklosti 500 tisíc.
4344000	4349000	Potom je druhá věc, když tady vzpomínáme ty občany, jak se my staráme o občany,
4349000	4354000	jako z hlediska požádní bezpečnosti a tady těch lidí,
4354000	4362000	kteří zajišťují bezpečnost a mimořádných situací k podporu našich obyvatel.
4362000	4367000	Tak jenom, když si najdete stranu 55 závěrečného účtu,
4367000	4371000	tak tam vidíte požádný ochrana, integrovaný záchranný systém.
4371000	4376000	My jako jedno z mála měst máme profesionální jednotku hasičů,
4376000	4380000	která na nás stojí závěrečného účtu 14 milionů korun.
4380000	4382000	14 milionů korun.
4382000	4386000	To, co říká pan Mitáček, jak se staráme a jde nám o ty občany,
4386000	4392000	ano, ne o 400 tisíc víc pro hasiče státní,
4392000	4396000	ale my platíme svoji jednotku.
4396000	4398000	Je to celkem taková mimořádnost.
4398000	4400000	Já jsem dokonce byl celkem dost aktivní o tom,
4400000	4402000	aby jsme to nějakým způsobem redukovali.
4402000	4406000	Ono to nejde, protože to právě v tom integrovaném záchranném systému
4406000	4408000	už nějak je zakomponované.
4408000	4412000	Takže vytáhnout to, zajistit tu službu už není vůbec jednoduché.
4412000	4416000	Pokud nám jde do toho občana, tak náš občan od města dostává
4416000	4421000	14 milionů z hlediska rozpočtu na víc, co ne úplně všude je.
4421000	4424000	A druhá věc je, a tady se znovu vracím k tomu,
4424000	4428000	kde máme mi povinnost, že řešíme teďka, paní Bláhová,
4428000	4431000	by vám určitě řekla, jako na Velíkové hasičárno,
4431000	4434000	protože tam nemáme kde zaparkovat vůbec to auto.
4434000	4437000	Jeho předpokladané rozpočet je 8 milionů korun
4437000	4439000	a budeme se bavit teda o tom, jak to nějakým způsobem vyřešíme.
4439000	4444000	Takže já bych teďka řekl, víc na mě doléhá jako,
4444000	4449000	myslím si, že máme o občany víc získat rozpočtu,
4449000	4452000	vynakládáme daleko víc než jinde, to je první věc.
4452000	4455000	Druhá věc, máme odpovědnost a musíme nějakým způsobem
4455000	4458000	dořešit hasiče jako na Velíkové.
4458000	4461000	A teďka jako se omlouvám, ale jestli náme hasičům,
4461000	4465000	jako jsme teďka zrovna v letošním roce nepřijeli jako 400 tisních,
4465000	4468000	oproti zvyklosti, která byla, tak si myslím jako, že si s tím,
4468000	4473000	musí nějak poradit.
4473000	4477000	Dobré, děkuju, poprosím pana Vančuru.
4477000	4479000	No já děkuju, pane primátore.
4479000	4486000	Já přemýšlím na celou tu diskuzi, jestli jsme se dostali tam, kam jsme vlastně potřebovali.
4486000	4491000	Teď to vypadá, že někdo je víc odpovědný, někdo méně odpovědný
4491000	4493000	a někdo víc nebo méně v jiný.
4493000	4500000	Myslím, že bylo fajn, kdyby tyto věci, pokud jsou k nim připomínky, se projednaly v pondělí na klubech,
4500000	4509000	kde bychom si to vysvětlili, asi pravděpodobně nebyl čas, aby tam ze stanu někdo přišel.
4509000	4515000	Ale myslím, že to obecně bychom se na to mohli dohodnout, pokud cítíme,
4515000	4520000	že máme témata, které potřebujeme objasnit, aby jsme si to provrali mezi sebou
4520000	4523000	a pak podle toho výstupu to prezentovali na zastupitelstvu.
4523000	4530000	Myslím, že lidi, kteří se to týká, nakonec si to nezaslouží. Děkuju.
4531000	4535000	Naprosto s vámi souhlas. Děkuju za tu připomínku.
4535000	4539000	Poprosím ještě pan Aleš Eduvka jako předsedu návrové komise,
4539000	4545000	aby přednesl protinávrh, co mu předložil pan Mitáček.
4545000	4550000	Takže dostali jsme písemné znění protinávrhu. Formálně je v pořádku.
4550000	4557000	Je k tomuto bodu a jeho znění je přečtu. To znamená, mělo by se hlasovat
4557000	4562000	o poskytnutí finančního daru ve vši 500 tisíc korun českých pro jasický záchrany
4562000	4566000	sboru Zlínského kraje se sídlem Přílůská 213 7601 Zlín,
4566000	4574000	IČ 7088 7306, na pořízení věcných prostředků dle důvodové zprávy.
4574000	4578000	Dobrá, moc děkuji za to přednesení. Jako se diskusně do další nehlásí,
4578000	4584000	tak v první řadě pojďme hlasovat o tomto protinávrhu, který byl podaný.
4584000	4606000	Pro 9 tento návrh nebyl přijat a prosím pojďme tedy hlasovat o materiálu číslo 8,
4606000	4624000	tak jak byl přednesen v materiálech, to znamená tentokrát od daru ve výši 100 tisíc.
4624000	4630000	Zlínského kraje 6, materiál číslo 8 byl přijat. Materiál číslo 9 je dodatek číslo 10
4630000	4634000	sýkající se smlouvy o veřejných službách přeprave cestujících.
4634000	4642000	Koukumu dotazy. Nikdo se v diskuze nehlásí, prosím pojďme hlasovat materiál číslo 9.
4642000	4662000	Pro 32 materiál číslo 9 byl přijat. Materiál číslo 10 je smlouva o smlouvě budoucího veřejných službách
4662000	4668000	na území, v přeprave cestujících, na území satelitárního města Zlína.
4668000	4676000	Koukumu nějaké dotazy. Nikdo se do diskuze nehlásí, prosím pojďme hlasovat materiál číslo 10.
4686000	4692000	Pro 32 materiál číslo 10 byl přijat. Materiál číslo 11 je implementace
4692000	4699000	integrovaného území strategie. Jsou k tomu dotazy, poprosím pana Vančuru.
4699000	4707000	Střed zájmu. Ano, děkuji. Nikdo další se nehlásí, pojďme prosím hlasovat materiál číslo 11.
4707000	4721000	Pro 33 materiál číslo 11 byl přijat.
4721000	4728000	Materiál číslo 12 týkající se pozemků a majetkoprávní úkonů. Jsou k tomu dotazy,
4728000	4730000	poprosím paní Francovou.
4730000	4739000	Já bych se chtěla zeptat. Tady máme tabulku číslo 7, kdy schvalujeme uzavření kupní smlouvy,
4739000	4746000	s čemž komise majetková přišla se sdělením, že nesouhlasí.
4746000	4753000	Také se nám tady objevuje nesouhlas s odborem městské zeleně.
4753000	4761000	Chtěla jsem zeptat, proč to teda, když jsem se dívala na ten nákres, proč to děláme, jestli je to tak strašně důležité.
4761000	4771000	A s tím vlastně souvisí i tabulka číslo 8, kdy v podstatě se objevují stejné nesouhlasné stanoviska.
4771000	4781000	Takže je tam v podstatě do budoucna ohrožený vstup na pozemky, které bychom mohli potřebovat.
4781000	4788000	Takže jsem se chtěla zeptat, jestli možná to z toho nákresu nechápu úplně dobře.
4792000	4800000	Ale pokud by tam zůstal nějaký zbytek, který by byl nepřístupný městu, tak mně přijde nesmysl to prodávat.
4800000	4807000	Z toho nákresu to není úplně jako jednoznačné, nevyznám se v tom, tak jestli mi to někdo může vysvětlit, proč to děláme.
4812000	4819000	To je ta přístupová komunikace vlastně na zadní pozemky. My jsme to řešili na radě, ale prakticky pokud si pamatuju správně,
4819000	4826000	tak my jsme řešili, že ten přístup vlastně zůstane zachovaný přes jinou lokalitu.
4826000	4837000	Ale teďka poprosím vidím paní vedoucí Úsákovou, jestli by nám v tom úplně řekla, je to vlastně věc týkající se vedle ulice Hořejší.
4837000	4843000	Je to vlastně komunikace v poli, kdybych to nazvala.
4843000	4856000	To není přímo komunikace, je to vlastně průh pole. A v tom jednom případě říkali, že to nedává logiku, jenže město prodává vlastně jako celý ten průh dvěma žadatelům.
4856000	4862000	A je to pozemek, který je jako solitární a není napojený na nic dalšího.
4867000	4876000	To si nemyslím, že by bylo, no, protože to brali jakože u té jedné části, jo, ale ty případy nešly úplně jako souběžně,
4876000	4881000	a my do těch stanovisek už potom nezasahujeme. Takže tím to vzniklo.
4885000	4888000	Děkuju, ještě poprosím pana náměstka Pavla Bradu.
4889000	4896000	Dobré dopoledne všem. Tak já si ještě několik informací k tímto pozemkům. Samozřejmě jsme to detálně probírali,
4896000	4901000	to nejsou přístupové pozemky, jsou to v podstatě nějaké zbytkové pozemky zahrady.
4901000	4907000	V podstatě pokud přišla jedna žádost na ten pozemk, tak jsme dali podnět ze strany majetku,
4908000	4912000	aby se to prodalo jako celek, aby městu nezůstal nějaký tam zbytkový pozemek.
4913000	4918000	A v podstatě udělali jsme znalecký posudek a je to prostě nějaká i reálná tržní cena.
4919000	4925000	A ten pozemek byl pro město nějakým zůsem nevyužitelný a neviděli jsme důvod v tomto případě ho nějak držet.
4925000	4931000	Takže samozřejmě pokud v jiných případech, kdy prostě máme možnost ten pozemek nějak zhodnotit,
4931000	4934000	něco s ním udělat nebo tam něco vybudovat, tak samozřejmě neprodáváme tady,
4934000	4938000	nám to přišlo, nedávalo smysl tento pozomek držet.
4939000	4942000	Dobrá, děkuji. Jsou k tomu nějaké další dotazy?
4943000	4946000	Nikdo se v diskuze nehlásí, tak prostě vzhledem to, že nejsou žádné protinávrhy,
4946000	4949000	tak pojďme hlasovat materiál 612 tak, jak byl předložen.
4949000	4966000	Pro 28, materiál 612 byl přijat. Materiál 613 týkající se majetko právní úkonů,
4966000	4975000	tentokrát o prodej pozemků majiteli objektu Tršnice, který tento objekt chce rekonstruovat,
4975000	4979000	a tam řešili jsme, jaké pozemky k tomu potřebuje,
4979000	4983000	protože v některých místech jsou pod touto budovou podzemní stavby,
4983000	4990000	takže potom se řešilo i využití těch pozemků v okolí Tršnice,
4990000	4993000	s tím, že jsme k tomu přistoupili v podobném duchu,
4993000	4996000	jako jsme přistoupili historicky k objektu obchodního domu.
4996000	4999000	Proto je to vlastně v tomto rozsahu.
4999000	5002000	Jsou k tomu dotazy?
5002000	5012000	Nikdo se diskuze nehlásí, pojďme prosím hlasovat materiál 613.
5013000	5019000	Pro 28, materiál číslo 13 byl přijat.
5019000	5027000	Materiál číslo 14 je dohoda o společném postupu přípravy a realizace stavby s ředitelstvím stavnic Zinského kraje.
5027000	5030000	Jsou k tomu dotazy?
5030000	5034000	Nikdo se diskuze nehlásí, prosím pojďme hlasovat materiál číslo 14.
5034000	5049000	Pro 38, materiál číslo 14 byl přijat.
5049000	5058000	Materiál číslo 15 se týká pozemků, které potřebujeme do budoucna na naší část propojení dální CD 49 a komunikace 1, 49,
5058000	5064000	to znamená tu městskou část nebude obchvat záležné.
5064000	5066000	Jsou k tomu nějaké dotazy?
5066000	5082000	Nikdo se diskuze nehlásí, pojďme prosím hlasovat materiál číslo 15.
5082000	5086000	Pro 37, materiál číslo 15 byl přijat.
5086000	5094000	Materiál číslo 16 týkající se pozemků a směných smluv ze rekonstrukcí místní komunikace Mezní a Michalova.
5094000	5096000	Jsou k tomu dotazy.
5096000	5100000	Nikdo se diskuze nehlásí, pojďme hlasovat materiál číslo 16.
5100000	5114000	Pro 36, materiál číslo 16 byl přijat.
5114000	5118000	Materiál číslo 17, opět pozemky.
5118000	5120000	Jsou k tomu dotazy.
5120000	5126000	Nikdo se do diskuze nehlásí, takže prosím pojďme hlasovat materiál číslo 17.
5126000	5140000	Pro 37, materiál číslo 17 byl přijat.
5140000	5152000	Materiál číslo 18 týkající se prodeje stavby asi na současné době, která se objížívá k parkování na střeše garáží, které jsou v majetku soukromého subjektu.
5152000	5164000	Je to určité narovnání vztahu, protože to parkování, které tam na této ploše probíhá, je asi soukromé za závorou, takže nejedná se o veřejné parkování.
5164000	5166000	Jsou k tomu dotazy.
5166000	5180000	Nikdo se do diskuze nehlásí, prosím pojďme hlasovat materiál číslo 18.
5180000	5184000	Pro 30, materiál číslo 18 byl přijat.
5184000	5190000	Materiál číslo 19 týká předkupního práva k bytovým jednotkám.
5190000	5193000	Jsou k tomu dotazy.
5193000	5199000	Nikdo se do diskuze nehlásí, prosím pojďme hlasovat materiál číslo 19.
5199000	5212000	Pro 37, materiál číslo 19 byl přijat.
5212000	5221000	Pateriál číslo 20 týkající se investiční dotace z rozpočtu na zhodnocení sportoviště ve zprávě společnosti STEZA.
5221000	5224000	Prosím paní Francovou.
5224000	5229000	Já jenom k této investici. My jsme nedávno převzali ty tenisové kurty.
5229000	5238000	A mám takový pocit, že sotva to sportoviště převezmeme, tak i hned to vyžaduje poměrně nemalé finanční náklady.
5238000	5243000	Samozřejmě chápu, zadržování dešťové vody je určitě správná věc.
5243000	5247000	Co mě tady trápí, tak vybudování spevněné plochy pro posezení.
5247000	5250000	Tak doteďka se tam sedělo kde, když se hrál tenis.
5250000	5261000	A teď to musíme jako řešit. Jako, já vím, že 380 tisíc není mnoho, ale v podstatě, jak říká kolega, mohli jsme to dát na siču.
5261000	5269000	Ale jako teď teda neseděli nikde a my to teď musíme zachránit a dát 380 tisíc na to, aby se mělo kde sedět.
5269000	5273000	Tak to mě trošku trápí.
5275000	5278000	Prosím náměstky Jino Bazilovou.
5278000	5289000	Dobré dopoledne všem. Já jsem chtěla nahlásit střed zájmu, ale jinak tady máme pana ředitele Havlíčka, který k tomu může dát určitě fundované vysvětlení.
5289000	5306000	Dobré dopoledne, dámy a pánové, vážení pane primátore. Co se týče posezení na tenisovém areálu Mlacová, tak tam ten areál není jenom o tenise a o tenisových kurtech,
5306000	5319000	ale je to areál, který v podstatě zahrnuje i letní využití ve formě venkovního bazénu. My bychom rádi ten venkovní bazén letos zprovoznili.
5319000	5330000	A co se týká toho posezení, tak ta plocha, která tam byla, tak byla ve špatném stavu, musela se jako předělat, nebo musí se předělat.
5330000	5340000	To znamená, je tam nutná rekonstrukce pro to, když tam budou chodit rodiny s dětmi, tak aby si tam nespůsobili nějaké zranění.
5340000	5345000	Takže to je ten důvod, proč tu plochu tam teď momentálně dáváme dohromady.
5345000	5352000	Já to jenom doplním, tam se jedná o malý bazén, to znamená, on se využíval z pravidla na příměstské tábory a podobné.
5352000	5360000	Vlastně tyto akce, není to o tom, že bychom tam tady další veřejné koupaliště, ale samozřejmě bezpečnostního hlediska, pokud tam se má pořádat zase něco,
5360000	5370000	ať už jsou to tenisové kempy nebo nějaký jiný příměstský tábor, který by v těch letních měsících jako využíval tady to ochlazení, bych to řekl, než není o plavání, to spíš o tom opravdu by se ochlaďili,
5370000	5381000	tak samozřejmě tam musí být dostatečný přístup a který je bezpečný, což se nám teda, což se z pozice stezis technikových, který tam byl jako jeví, že je to potřeba opravit, takže proto to tady máme.
5381000	5383000	Poprosím ještě paní Francovou.
5383000	5390000	Tak já za sebe, jestli nám to přinese příjem, to znamená, že ten bazén pronajmeme, tak to s tím souhlasím.
5390000	5404000	Taky nějaký příjem to určitě přinese, protože my, když to poskytneme k dispozici teda veřejnosti, tak budeme tam vybírat nějaký vstup, tak jak na ostatních koupalištích.
5404000	5412280	Ale je to o tom, že bychom rádi celý ten areál využili a zpřístupnili veřejnosti a to už od teďka od začátku prázdního.
5413000	5415000	Dobrá, děkuji.
5415000	5420000	Níkdo se další do diskuze nehlásí, pojďme tady prostě hlasovat bod číslo 20.
5420000	5435000	Pro 37, materiál číslo 20 byl přijat.
5435000	5440000	Materiál číslo 21 týkající dotací z fondů pro rodinných aktivit z programu A.
5440000	5442000	Zatací na 250 tisíc.
5442000	5446000	Jsou k tomu dotazy nebo střety zájmu?
5446000	5448000	Poprosím paní Francovou.
5448000	5451000	No, já bych chtěla nahlásit střet zájmu.
5451000	5452000	Dobře, děkuji.
