start	end	text
5244060	5247860	opravdu ta reálná poptávka,
5247960	5249460	která ještě řeknou podobu.
5249480	5251140	Za dva roky se to s rekonstruorem
5251140	5252140	může být jiná než jiný,
5252720	5253980	ale je to vlastně ten důvod,
5254420	5255180	aby se zjistilo,
5255560	5256720	jakým způsobem nastavit
5256720	5258120	opravdu například i tu cenotvorbu,
5258240	5259260	protože tak, jak bylo řečeno,
5259340	5260540	abychom mohli odpočítat DPH,
5260760	5261600	tak samozřejmě ten objekt
5261600	5263280	musí být pro něj má za komersní ceny.
5263980	5265400	Takže samozřejmě cílem
5265400	5267360	a cílem pro nás je,
5267660	5268720	aby ten model
5268720	5271460	a ve výsledku nemáte
5271460	5272020	ani jinou možnost,
5272120	5273560	pokud chcete odpočítat DPH,
5273560	5275560	že ten objekt vlastně nemůže být v mínusu.
5276540	5278680	Takže na základě toho
5278680	5281560	budou nastavené i ty ceny
5281560	5283320	a na základě toho
5283320	5284420	seřejmě se budeme bavit,
5284660	5285460	jakým způsobem
5285460	5288020	vlastně tam bude
5288020	5289140	v nějakých vůzovkách rozvrh,
5289700	5291300	protože musíme na základě
5291300	5292140	těch počtu hodin,
5292260	5294040	které budou poptává na těmitových spolků,
5294040	5295160	ať už týdně, měsíčně
5295160	5296220	nebo jakým způsobem
5296220	5298120	k tomu nějaký prostor volný
5298120	5301440	pro tady ty plně komersní akce,
5302100	5304420	které slyštěku na ty nepravidelné,
5304560	5305700	tak vlastně v tu danou chvíli
5305700	5307520	z toho se vlastně bilancuje
5307520	5308900	a řeší se opravdu ten ceník,
5309300	5311500	který dnešnímu dni
5311500	5313080	bude jiný,
5313160	5314720	než to, jaký bude
5314720	5316640	ke dní za dva roky při otevření.
5316760	5317820	Takže my teďka spíš řeším
5317820	5318960	opravdu spíš tu poptávku
5318960	5320420	a podle toho se to nastavuje
5320420	5323900	a následně i ta samotná cena realizace,
5324000	5324500	když samozřejmě
5324500	5326880	každá stava má nějaké více práce,
5326960	5328020	méně práce a podobně,
5328120	5330200	tak prostě se budeme snažit řešit,
5330300	5331440	aby ten provozní model
5331440	5333600	prostě vycházel alespoň v nule,
5334100	5335560	tož abychom také splněli
5335560	5337240	ty podmínky pro odpočet DPH.
5338980	5340240	Poprosím pana Dudáka.
5344760	5346680	My bychom rádi navázali
5346680	5347600	na pana Simkoviča
5347600	5348460	to, co jsme ji říkali.
5348560	5349700	Opravdu bychom zdvořili
5349700	5350540	požádali.
5351060	5352920	Pan Krajíček to má nějak vymýšlené.
5353380	5355360	Kdyby to šlo v průběhu tří měsíců
5355360	5356160	hodit na papír,
5356260	5356960	poslat nám to,
5357000	5358360	ať si dovedeme představit,
5358840	5359420	jak vlastně,
5359500	5360820	jaký ten objekt generuje
5360820	5362400	náklady plánované
5362400	5363960	v současných cenách.
5364520	5365020	Proti tomu,
5365060	5366620	jaké budou výnosy,
5366680	5368140	nemusí to být nic světoborného,
5368220	5368800	ale ať máme jenom
5368800	5369980	jakousi hrubou představu
5369980	5370380	o tom,
5370880	5371740	o jakých nákladech
5371740	5372380	se tam bavíme,
5372440	5373260	protože to je pro nás
5373260	5373980	úplně v mlze
5373980	5375100	a v tomto materiál
5375100	5376880	není žádný podklad
5376880	5378680	k tomuto hodnocení.
5379520	5381320	A na pana Chalánka
5381320	5382080	děkuji.
5382540	5383400	Ten materiál je fakt
5383400	5384660	z pohledu manažerského
5384660	5385700	jako finančního řízení
5385700	5386980	opravdu dobře promyšlen.
5387520	5388680	Děkuji za tu práci
5388680	5389920	celému řadu,
5389980	5391020	kterou jste na tom odvedli.
5391980	5392980	Otázka, která nebyla
5392980	5393840	zodpovězena,
5393940	5395320	co když ty náklady
5395320	5396800	nebo vysoutěžená nabídka
5396800	5397300	bude větší
5397300	5398380	než 100 milionů korun.
5398380	5399460	A jestli tam také
5399460	5400100	uvažujete,
5400820	5401400	že to bude
5401400	5403200	podobné modelu
5403200	5404580	jak to divadlo
5404580	5405080	anebo
5405080	5406700	se budeme tady bavit
5406700	5407520	za nějaký měsíc
5407520	5408560	o nějakém překvapení.
5410080	5411300	My jsme tady řešili,
5411420	5412160	celéž jsem se právě
5412160	5412980	otáčil na
5412980	5414660	pana Krajíčka,
5414840	5415860	jestli se bude stropovat,
5415920	5416520	protože my vlastně
5416520	5417480	opravdu reálně
5417480	5418820	a teďka ji pan Chalánek
5418820	5420060	vedle říká
5420060	5421140	budeme stropovat.
5421680	5422140	Je to prostě
5422140	5422820	teda ta cesta,
5423080	5423740	kterou my vlastně
5423740	5424580	opravdu řešíme,
5424960	5427380	předpokládám za sebe,
5427380	5428520	že bude vyzastropovaná cena
5428520	5429320	v rámci soutěže,
5429400	5430260	abychom zase prostě
5430260	5430800	vzhledem k tomu,
5430860	5431940	že máme nějaké
5431940	5432700	rozpočtové ceny,
5432820	5434180	máme předschválený úvěr
5434180	5435040	v nějaké výši,
5435180	5435740	tak prostě,
5435920	5438360	abychom nedopadli,
5438440	5439280	že budeme mít
5439280	5439920	tu cenu v stavbě
5439920	5440560	úplně jinou.
5441040	5441660	To znamená,
5441980	5442860	z největší právě
5442860	5443160	první první,
5443240	5443980	tam půjdeme do toho
5443980	5444860	potenciálního rizika
5444860	5446020	se zastropovanou cenou
5446020	5446640	s tím, že
5446640	5447420	budeme muset
5447420	5447860	tu soutěž
5447860	5448800	například opakovat,
5448800	5450240	a kdyby se nikdo
5450240	5450880	nepřihlásil
5450880	5452040	do té zastropované ceny
5452040	5454020	a ten provozní model
5454020	5455340	určitě není za mě
5455340	5456300	problém z těho
5456300	5457480	dát na papír,
5457580	5458220	protože to je to,
5458280	5459320	co se aktuálně řeší
5459320	5460740	a my vlastně
5460740	5461640	obecně se na tom
5461640	5462320	vlastně pracuje
5462320	5463200	ve spolupráci
5463200	5464020	s panem Jordánem,
5464140	5465020	takže určitě ty věci
5465020	5466220	dáme dokupy
5466220	5467420	aspoň rámcově,
5467540	5468020	jak to vlastně
5468020	5468740	kdo vnímá
5468740	5470100	a v tu danou chvíli
5470100	5471760	vám to dáme také
5471760	5472420	a jak jsem řekl,
5472520	5473260	prostě tím cílem
5473260	5474900	je plný odpočet DPH,
5474900	5475560	a to znamená,
5475640	5476480	on to prostě musí být
5476480	5478880	provozně schopné
5478880	5479900	být nesmít,
5479980	5481060	aby to nebylo v mínusu.
5481900	5482600	Poprosím ještě
5482600	5483680	náměstka Mirka Chalánka.
5484880	5485800	Pane primátore,
5485940	5487240	jenom krátko reakce
5487240	5487900	na pana Juráše.
5488000	5488700	Ano, máte pravdu,
5488860	5489600	jako samozřejmě
5489600	5491660	nebude to v podrovlaze,
5492360	5493180	počítáme s tím.
5493260	5495140	Já jsem ani to nezlehčoval,
5495200	5497860	tu zadluženost.
5497920	5498580	Já jenom chci říct,
5498580	5500580	že teď to není úplně...
5501760	5503460	Ten rozpočet totiž
5503460	5504960	má jednu věc,
5505080	5506140	jakože pokud
5506140	5507960	v rámci toho porovnávání
5507960	5509380	započítáváte i dotace,
5509940	5510860	on vám vytváří
5510860	5511800	obrovskou možnost,
5511860	5512480	jako z hlediska
5512480	5514060	té dluhové služby
5514060	5514820	nebo té brzdy,
5514960	5516360	která vůbec není relevantní
5516360	5517060	k tomu saldu
5517060	5518120	a schopnosti splácat.
5518360	5519700	Takže to je to takové,
5519820	5521100	proto já mluvím o tom,
5521220	5522020	aby jsme měli
5522020	5523440	tu možnost
5523440	5524260	nebo respektive
5524260	5525240	vytvořit ty podmínky
5525240	5525580	pro to,
5525580	5527600	aby jsme byli schopni
5527600	5529660	vlastně ty závazky hradit.
5529660	5533080	A jinak,
5533440	5534760	jenom v tom provozním modelu,
5534940	5536100	my jsme samozřejmě
5536100	5537240	v tomto začátku
5537240	5539960	a jsme uvažovali tak,
5540080	5541060	aby v tom
5541060	5543260	základě bylo
5543260	5544220	popsané vlastně,
5544400	5545420	od čeho se má
5545420	5546520	ta úvahu odvíjet,
5546620	5547040	to znamená,
5547140	5548280	chceme odpočítávat.
5548640	5549540	To znamená,
5549600	5550880	že ono vám to pořád
5550880	5552780	bude definovat vlastně,
5552780	5553940	jakým způsobem,
5554160	5554880	s kým můžete,
5555080	5556080	protože v těch dlouhodobých
5556080	5556520	závazích
5556520	5557780	musíte jít s plácem DPH,
5557960	5558500	takhle jako jo.
5558600	5560200	Takže to je jenom jako proto,
5560300	5561300	když to budeme zpracovat,
5561360	5562560	aby jsme měli rámec,
5562620	5563920	jako v kterým se budeme pohybovat,
5564000	5565740	protože při investicii
5565740	5566440	100 milionů
5566440	5567000	bavíme se
5567000	5568980	o celkem velký peněz.
5569280	5569760	Takže
5569760	5571820	pro tuto chvíli jsme
5571820	5573500	si ten rámec učili.
5574940	5575680	Dobrá, děkuju.
5575760	5576720	Poprosím pana Juráše.
5577520	5578720	Já se omlouvám,
5579660	5580380	nedá mi to.
5580940	5582660	Dám takový příměr,
5582900	5583820	že bych raději
5583820	5585400	obrátil ten postup
5585400	5586840	a dám to na příměru rodiny,
5586960	5588220	která si pořizuje auto.
5588860	5590200	Auto je v našem případě
5590200	5591360	kulturní centrum.
5592160	5593340	Tak mám za to,
5593460	5595360	že rodina pořizující si auto
5595360	5597500	se nejprve nepořídí auto
5597500	5599840	a pak hledá jeho možné využití
5599840	5600800	nebo jaké náklady
5600800	5601760	ho to bude stát.
5602340	5603320	Když si pořizuje auto,
5603440	5604900	řekne si, kolik mám členů rodiny,
5605140	5606140	jaký mám rozpočet
5606140	5607440	a k čemu je to vozidlo
5607440	5608040	má sloužit
5608040	5609060	a podle něho vybírám
5609060	5610120	v té cenové relaci.
5610660	5611500	Když ho budu chtít
5611500	5614000	nikoliv pro služby členům rodiny,
5614120	5615760	aby je převážili z místo na místo
5615760	5617880	nebo aby převážilo nějaký náklad,
5618200	5620680	to znamená neměřitelný užitek,
5621120	5622160	tak v tom případě
5622160	5623800	budu hledat ten měřitelný.
5623900	5624940	Když budu chtít podnikat,
5625100	5626380	tak zvolím jiný typ auta.
5626940	5628640	Počítám, kolik převezu zákazníků
5628640	5629340	nebo nákladu
5629340	5630820	a jaký to bude mít výnos
5630820	5632300	a podle toho si řeknu,
5632600	5633200	na co mám
5633200	5634120	a co si můžu dovolit.
5634380	5635120	Já mám trochu pocit,
5635180	5636380	že tady jsme to obrátili.
5636380	5637820	To je ta celá výtka.
5639460	5641120	Ne, není tomu tak úplně.
5641900	5643040	Můžu se bránit, co to bude.
5644140	5645880	Ne, prakticky je to čistě o tom,
5645940	5646880	že samozřejmě ve spolupráci
5646880	5647480	s toho komisí,
5647580	5650020	která vlastně zase ve spolupráci s námi
5650020	5651860	a dalšími dělá vůbec tu poptávku,
5652420	5654900	tak se upravoval i ten projekt
5654900	5656680	toho celého Kina Květen
5656680	5657800	k tomu, aby tam mohlo být
5657800	5658840	co největší využitelnost
5658840	5660400	právě na základě té poptávky.
5660540	5662380	To znamená, samozřejmě se zjišťovalo,
5662380	5666840	uspůsobovalo se, aby to bylo opravdu
5666840	5668820	co nejširší škálu.
5670020	5670920	Já řeknu zcela otevře,
5670960	5673040	že k mému překvapení je tam zájem,
5673100	5674240	základíško, že tam bude dělat
5674240	5675380	hodiny tělocviku.
5675560	5677280	To prostě pro mě je nepředstavitelné,
5677360	5678580	proč tady to má být.
5678760	5680700	Ale prostě snažili jsme se fakt
5680700	5682860	víc říct v rámci toho projektu všem,
5683780	5685900	proto vlastně došlo k úpravě toho projektu
5685900	5687200	proti tomu původnímu,
5687280	5691140	který byl nachystaný před takřka čtyřmi lety
5691140	5693720	na konci toho minulého volebního období,
5693820	5695720	kdy se řešilo, že bychom mohli získat dotaci,
5695820	5698420	kterou jsme nakonec nezískali
5698420	5700860	a na území města Zdína
5700860	5702200	ji získal Zdinský kraj
5702200	5703680	a vlastně díky tomu vznikla
5703680	5705000	zrekonstruovanáči Perová vila.
5705000	5708700	Tak tento projekt se z tohoto projektu
5708700	5712040	se opravdu došel ke změnám,
5712520	5714780	jak tak, abychom ho,
5715160	5716840	když to řeknu, nech si prolevnili,
5717060	5718740	ale ve výsledku, abychom tam nemuseli mít
5718740	5720340	ty věci, které tam musely být k tomu,
5720420	5721580	aby se splněly ty podmínky
5721580	5722840	tehdejšího dotačního titulu
5722840	5724420	a vedle toho zároveň,
5724500	5727540	aby se opravdu naplnila co nejvíce
5727540	5729360	ta poptávka, která v té lokalitě je.
5729860	5731120	Takže ten projekt samozřejmě
5731120	5733660	je nastavený tak, aby tu poptávku
5733660	5735300	co nejvíc, co nejširší škále
5735300	5737100	prostě byl schopný pojmout
5737100	5739480	a to, co nemáme, to, co řešíte,
5739620	5740900	že jsme vám nepředložili,
5741060	5742440	ale reálně to nemáme,
5742560	5744300	je prostě nějaká cenotvorba
5744300	5746860	nějakým způsobem, kolik ta hodina
5746860	5748780	bude stát a tak dál,
5748880	5750940	protože v současné době
5750940	5752780	vnímáme náklady, řešíme
5752780	5753580	prostě opravdu
5753580	5757100	ten model, protože
5757100	5759340	jsou rozdílné představy
5759340	5760740	a neříkám zásadně,
5760860	5763040	ale jsou do určité míry rozdílné představy
5763040	5765600	mezi námi
5765600	5766980	a mezi například komisí
5766980	5769400	a kdy prostě se,
5769740	5771060	teď to řeknu, například komise
5771060	5772700	by byla nejradši, kdyby od toho měla klíče
5772700	5774280	a celým způsobem si tam pustila,
5774420	5775580	koho potřebuje a tak dále,
5775660	5777100	řešila to ta komise
5777100	5778480	nebo zástupce té komise,
5778980	5780520	což samozřejmě zase z pozice naší
5780520	5782460	není možné, protože potřebujeme
5782460	5784300	pod ním nějakým způsobem přehled
5784300	5786880	a řešit nějaký rezervační systém
5786880	5788580	a podobně, takže to je to,
5788660	5790980	co my v současné době nemáme
5790980	5793120	ještě vydefinováno přesně s tou komisí,
5793600	5794980	protože musíme
5795580	5796940	tady ty pravidla
5796940	5798920	nastavit a zadržovat, abychom ji taky byli
5798920	5800820	schopí kontrolovat ten příjem, aby bylo jasně
5800820	5802940	stanovené, komu se platí za jakých podmínek,
5803520	5804760	takže to je jedna věc,
5804880	5806900	kterou musíme si usadit právě
5806900	5808440	jakoby z komisí
5808440	5809960	místní části Malenovice,
5810520	5812760	nevnímáme tam nějaký zásadní rozpor,
5813180	5814520	ale samozřejmě je to ta věc,
5814640	5816840	která se promítá
5816840	5818900	do provozních nákladů, protože samozřejmě
5818900	5821020	pokud to bude dělat, teď to řeknu někdo
5821020	5822920	na dobrovolné bázi, no tak toho člověka
5822920	5824860	platit nemusíme, pokud bude z té
5824860	5827200	místní části a pokud to bude placený člověk
5827200	5827940	plnohodnotně,
5828800	5830520	který bude jenom pro potřeby
5830520	5832820	tohoto objektu, no tak samozřejmě zase bude
5832820	5834340	stát nějaké peníze ročně
5834340	5836800	a v tu danou chvíli to musíme promítnout do těch
5836800	5838620	provozních nákladů. Takže
5838620	5841160	to je to, proč tady ten provoz dneska nemáte,
5841500	5842700	protože potřebujeme usadit
5842700	5844500	ještě tady tyto věci, co se týká
5844500	5845800	opravdu toho provozu
5845800	5848720	s komisí a na základě
5848720	5850540	toho se doladí opravdu
5850540	5852420	ten provozní model tak,
5852600	5854800	abych byl, řekněme, to nejrelevantnější
5854800	5855600	už na začátku.
5857500	5859020	A prosím, náměstka Mirka Chalánka.
5860020	5860580	Pane primátor,
5860580	5862460	já jenom krátkou reakci na pana
5862460	5864660	Juraše, na to přirovnání. Já bych to řekl
5864660	5866560	tak, jako, pokud
5866560	5868480	si pořizuju nové auto a do té
5868480	5870340	doby jsem chodil pěšký,
5870340	5872540	tak je to velká neznáma.
5874820	5877060	My přecházíme ze škody
5877060	5879380	ze škody
5879380	5880900	120
5880900	5882400	na FAB
5882400	5884600	a nějakou zkušenosti máme.
5884680	5885500	Máme 15 let
5885500	5887700	zkušenost s provozováním
5887700	5890500	kongresového centra, kde ten začátek byl
5890500	5892280	taky o tom, kolik to bude stát atd.
5892760	5894500	A kongresové centrum dneska
5894500	5896540	funguje a dokonce
5896540	5898040	dobře není schopnost
5898040	5900260	zaplatit odpisy, ale
5900260	5903620	zprovozně je ziskové, jo.
5903620	5906980	Takže my tyto, řekl bych,
5906980	5909140	zkušenosti samozřejmě chceme přenést
5909140	5911300	i do těch, do té FABě, jo.
5911300	5913860	A myslím si, že tak s úplně neznámou
5913860	5915300	nepracujeme, i když v tuto chvíli
5915300	5916740	samozřejmě nejsme schopni úplně
5916740	5918980	detailně popsat, co tam bude, jak to bude atd.
5918980	5922340	Protože do toho vstupuje ta komise místních částí.
5922340	5925700	Vždycky, když se něco novýho objeví, tak bude spousta nápadů,
5925700	5929060	co kdo by tam mohl dělat, ale já si myslím jako,
5929060	5934180	že to zadání je takové, aby prostě to provozně
5934180	5938100	vůči rozpočtu nebylo nárokové, jo.
5938100	5939940	Takže to je jenom bez stručnosti.
5942500	5944260	Dobrá, morská děkuji za to upřesnění.
5945640	5947420	Nikdo další se do diskuze nehlásí,
5947560	5950900	takže já prosím pojďme vlastnout o materiál číslo 6,
5951040	5953880	tím, že i v tomto materiálu je střed zájmu pana Krajíčka.
5953880	5969800	Pro 30, materiál číslo 6 byl přijat.
5970360	5973980	Materiál číslo 7 týkající se sloučení materských škol.
5975920	5977320	Jsou k tomu dotazy.
5979240	5983500	Do diskuze se nikdo nehlásí, takže prosím pojďme hlasovat materiál číslo 7.
5983880	5999120	Pro 37, materiál číslo 7 byl přijat.
5999660	6003660	Materiál číslo 8 týkající se schválnění financování projektu
6003660	6009060	pro společné zachování a rozvoj vlaťovského odkazu.
6009060	6012060	S tím, že já prosím, doplňte si do tohoto materiálu
6012060	6019700	číslo usnesení rady města Zdína, které je 81 lomeno 8R lomeno 226.
6020940	6021760	Jsou k tomu dotazy.
6023480	6024940	Nikdo se do diskuze nehlásí.
6025020	6025900	Prosím pana Juráše.
6025900	6031800	Já jenom čistě, aby jsme byli koherentní v přístupu,
6032380	6036080	tak tady nám taky chybí to, jak uvažujeme o budoucím provozu
6036080	6039680	toho rekonstruovaného domku, na který čerpáme tu dotel,
6039740	6042340	na který čerpáme ty finanční prostředky a nevidíme tam.
6042340	6052880	Prvozní model máme a já věřím tomu, že odbor kultury a památkové péče
6052880	6057580	společně s odborem majetku, kteří jsou velcí zastánci tohoto projektu,
6057800	6062000	ho ještě vyšperkují a pak ho k něm předají dál, abyste věděli, jak to mají v plánu.
6062000	6066380	Poprosím, jsou jestli nějaké další dotazy.
6068960	6073500	Nikdo se do diskuze nehlásí, takže prosím, pojďme hlasovat materiál číslo 8.
6085500	6091540	Pro 31 materiál číslo 8 byl přijat.
6092000	6098640	Materiál číslo 9 je opět jeden z dotačních projektů,
6098720	6104380	tentokrát z lín a trenčních dialogů, takzvaný kulturní a kreativní most 226.
6105240	6109620	A poprosím vás opět, jestli si doplníte do materiálu číslo usnesení rady,
6109620	6113580	které je 37 lomeno 8 R lomeno 2026.
6114800	6118580	A otvírám diskuzi k tomuto bodu číslo 9, prosím, jsou k tomu dotazy.
6118580	6124900	Nikdo se do diskuze nehlásí, takže prosím, pojďme hlasovat materiál číslo 9.
6124900	6140120	Pro 36 materiál číslo 9 byl přijat.
6140120	6145740	Materiál číslo 10 je implementace integrovaného území strategie z línské aglomerace.
6145740	6148060	Jsou k tomu dotazy.
6150400	6153940	Níkdo se do diskuze nehlásí, takže prosím, pojďme hlasovat materiál číslo 10.
6165460	6169000	Pro 27 materiál číslo 10 byl přijat.
6169740	6172600	Materiál číslo 11 týkající se územků.
6172600	6174980	Jsou k tomu dotazy.
6176220	6178000	Poprosím Kateřinu Francovou.
6179460	6180740	Tě jednou dobré dopoledne.
6180920	6182620	Já se mluvám, já rychle roluju.
6183180	6185800	Tabulka číslo 10.
6185800	6199300	Jsou tady nějaké nesouhlasy s odboru s tím, že by se nejprve měl vyřešit vztah k pozemku pod přístavbou v rámci nějakého řízení o povolení a potom teprve schvalovat.
6199540	6202140	Tak nevím, jak to úplně, jestli jsem tomu dobře porozuměla.
6202900	6204580	Jestli mi to někdo může vysvětlit.
6204580	6210540	Já vím, že to je jenom nějakých pár metrů, ale jestli by nechtělo prvně desítka.
6213000	6217340	Já poprosím paní vedoucí, paní Husákovou, jestli by to mohla upřesnit.
6217340	6228980	Tam jde o to, že zase tou digitalizací se zjistilo, že něco stojí na městském pozemku, takže se to doladilo.
6229080	6231100	Je to dlouhodobá stavba, legální.
6235420	6237300	Dobrá, moc káme děkujeme za to upřesnění.
6237780	6240740	Poprosím, jestli jsou nějaké další dotazy k materiálu číslu 11.
6242700	6244080	Nikdo se v rysku zde hlásí.
6244260	6245460	Poprosím ještě pana Rudáka.
6248260	6249160	Děkuji za slovo.
6249300	6253560	My máme jenom informaci, že některé body nešly přes majetkovou komisii, které tady vidíme.
6253740	6259200	Jenom, jaký je v tom vlastně mechanismus, kdy to jde a kdy to nejde přes majetkovou komisii?
6261900	6263660	Poprosím ještě paní vedoucí, ať vám.
6263920	6268360	V tomhle případě nešly přes majetkovou komisii takové drobné transakce,
6268360	6275780	které se týkají akce modernizace, elektrizace, tratí od rokovice z lín,
6275780	6281960	protože ty smlouvy přišly na poslední chvilku, tak jsme hned, jak to bylo možné,
6282080	6289820	to předložili do rady, aby se stihlo dnešní zastupitelstvo a dále se nedošlo k prodlení
6289820	6292120	a majetková komise to dostala na vědomí.
6292120	6297720	Dostala to ve středu v den, kdy se odesílali materiály na zastupitelstvo.
6300120	6305720	Dobrá, tady u těchto bodů se jedná o nemalé peníze a zároveň o nemalou stavbu,
6305860	6312140	tak vlastně se přikročilo k tomu, že je hodnější vůči subjektů,
6312140	6317400	který se k tým zavíjámem tuto smlouvu, to vlastně projít v co nejkratším časovém termínu,
6317860	6323180	abychom, řekněme, nespomalovali a nespomalovali ty procesy, které tam aktuálně k tomu mají.
6325980	6328580	Jsou vlastně k materiál číslo 11 nějaké další dotazy?
6331140	6334140	Jestli tomu tak není, prosím, pojďme hlasovat materiál číslo 11.
6334140	6349480	Pro 26, materiál číslo 11 byl přijat.
6350000	6354620	Materiál číslo 12 týkající se pozemků, kdy řešíme výkupy pod komunikací,
6355300	6357020	způsobám se, jestli jsou k tomu nějaké dotazy.
6359000	6362680	Nikdo se do diskuze nehlásí, takže prosím, pojďme hlasovat materiál číslo 12.
6364140	6377680	Pro 33, materiál číslo 12 byl přijat.
6378280	6383720	Materiál číslo 13 se týká pozemků, tentokrát o bezúplatnému převodu
6383720	6388600	v katastranném území Zlín a v katastru v katastranném území Štípa.
6389000	6389820	Jsou k tomu dotazy?
6389820	6395900	Nikdo se do diskuze nehlásí, takže prosím, pojďme hlasovat materiál číslo 13.
6406540	6409820	Pro 33, materiál číslo 13 byl přijat.
6409820	6416260	Materiál číslo 14 týkající se také pozemků, tentokrát je to směná smlouva
6416260	6421480	ze hřiště z TSO Malenovice, jsou k tomu dotazy.
6423820	6427500	Nikdo se do diskuze nehlásí, takže prosím, pojďme hlasovat materiál číslo 14.
6427500	6442000	Pro 34, materiál číslo 14 byl přijat.
6442640	6446740	Materiál číslo 15 týkající se nabítí majetku, nepatrné hodnoty.
6448020	6448780	Jsou k tomu dotazy?
6448780	6454320	Nikdo se do diskuze nehlásí, takže prosím, pojďme hlasovat materiál číslo 15.
6464860	6469120	Pro 34, materiál číslo 15 byl přijat.
6469920	6476280	Materiál číslo 16 týkající se neinvestiční dotace z rozpočtu na provoz veřejných koupaliští v roce 2026.
6476280	6478280	Jsou k tomu dotazy.
6479780	6484240	Nikdo se do diskuze nehlásí, takže prosím, pojďme hlasovat materiál číslo 16.
6494880	6499180	Pro 34, materiál číslo 16 byl přijat.
6499980	6506280	Materiál číslo 17 týkající se investiční dotace z rozpočtu města Zdína na technické zhodnocení sportoviští
6506280	6509660	ve zprávě městské společnosti Sceza Zlín.
6509880	6510840	Jsou k tomu dotazy.
6512740	6516660	Nikdo se do diskuze nehlásí, prosím, pojďme hlasovat materiál číslo 17.
6516660	6531720	Pro 33, materiál číslo 17 byl přijat.
6531720	6538900	Materiál číslo 18 týkající se názvu ulic v katastrálním území Hlouky na Dřevnicí.
6540000	6540760	Jsou k tomu dotazy.
6540760	6546280	Nikdo se v diskuze nehlásí, takže prosím, pojďme hlasovat materiál číslo 18.
6557240	6560960	Pro 35, materiál číslo 18 byl přijat.
6561360	6567360	Materiál číslo 19 týkající se návrhu počtu členů zastupitelstva pro budoucí volební období,
6567360	6571500	226 až 30, kdy návrh je, aby zůstal stejný počet, jako je nyní,
6571580	6578760	to znamená 41, to znamená počet, který platí od roku 2006.
6580340	6581440	Jsou k tomu nějaké dotazy?
6583060	6586280	Nikdo se do diskuze nehlásí, pojďme hlasovat materiál číslo 19.
6597360	6601220	Pro 35, materiál číslo 19 byl přijat.
6602280	6605840	Materiál číslo 20, změna ve jmenovité složení komise,
6606780	6609620	novětových komisí, jsou k tomu dotazy.
6611420	6613660	Nikdo se do diskuze nehlásí, takže já vás poprosím,
6613720	6617080	napřed budeme hlasovat o tom, že budeme hlasovat aklamací,
6617180	6622860	materiál číslo 20, takže pojďme prosím hlasovat o způsobu hlasování aklamací.
6622860	6639300	Pro 35, tak a teďka pojďme prosím hlasovat materiál číslo 20,
6639300	6640520	k tomu aklamací.
6640520	6655300	Pro 30, materiál číslo 20 byl přijat.
6655820	6659740	Materiál číslo 21, týkající se nesouhlasu s vymezením
6659740	6664380	akcelační oblasti AO S5 Malenovice.
6664380	6670640	Já jenom bych chtěl poděkovat vlastně aktivitě pana Robenka
6670640	6674540	a všem vlastně, kteří se klem této problematiky točí,
6674640	6678620	to znamená námestek Vojta Volv s životním prostředím
6678620	6683660	a ostatními, kdy samozřejmě vnímáme,
6683660	6689660	že bývalá vláda začala řešit akcelační oblasti
6689660	6692040	skrze dotační titulu z Evropské unie,
6692180	6694780	kdy se bavíme zhruba o jedné miliardě eur
6694780	6697620	a vlastně s tím, že nastavila
6697620	6701200	nebo vybrala na zákadě nějakých dokumentů
6701200	6702320	akcelační zóny.
6703800	6708560	Současná vláda ten návrh z těchto oblastí zmenšila
6708560	6712000	a to víc snad více než o 90%,
6712000	6715680	to znamená nějaká desetina toho, co tady původně bylo navrženo
6715680	6720820	a v současné chvíli je samozřejmě otázkou,
6721040	6723420	jak ty parametry nebo jak to vlastně bylo nastaveno,
6723520	6727240	protože vnímáme, že ta lokalita v Malenovicích
6727240	6731120	úplně nedává smysl pro solární elektrárnu,
6731200	6733540	která je převážně na severním svahu.
6733820	6738700	Zároveň podle nás nesplňuje odstup od bytové zóny
6738700	6741980	a jsou tam další aspekty, kdy tu lokalitu
6741980	6744720	využívají občané Malenovic pro trávení volného času
6744720	6747880	a prostě moc to tam nedává logiku
6747880	6752620	a vnímáme také nějaké nestoulady právě v těch dokumentacích,
6752760	6755720	které odůvodňují, proč ta lokalita byla vybrána
6756280	6758900	a například průzkum živočíchů a podobně.
6759500	6761720	To znamená, tyto všechny věci si vyhodnocuje
6762500	6765980	odbor životního prostředí ve spolupráci
6765980	6768500	také vlastně podporu s panem Robenkem,
6768640	6771940	který je v intenzivním kontaktu také s ministerstvem pro místní rozvoj
6771940	6775100	a abychom měli naše, aby naše zdůvodnění
6775100	6778100	nesouhlasů bylo co nejsilnější,
6779360	6781420	protože za nás prostě vnímáme,
6781520	6783420	že v této lokalitě si nemyslíme,
6783500	6784640	že to je opravdu správně,
6785100	6787380	ale zároveň už je velice složité
6787380	6789480	jakákoliv debata o přípodném přemístění,
6789640	6791100	takže hledáme všechny možnosti
6791100	6794300	a uděláme všechno pro to,
6794360	6795280	abychom byli úspěšní,
6795420	6796980	protože opravdu tato lokalita je
6796980	6799680	hojně využívá na občany Malenovic
6799680	6801520	pro trávení volného času
6801520	6804500	a opravdu pokud tyto věci,
6804640	6806820	pokud ta zelená energetika má vznikat,
6806940	6808180	tak proti tomu asi nikdo není,
6808320	6810040	ale je to potřeba na těch lokalitách,
